F_del_milp_t0,MS1d,0,1,10,10,2000,0.4,0.25,6,170.908
F_del_milp_t0,MS1d,0,3,10,10,2000,0.4,0.25,6,170.908
F_del_milp_t0,MS1d,0,7,10,10,2000,0.4,0.25,6,170.908
F_del_milp_t0,MS1d,0,9,10,10,2000,0.4,0.25,6,170.908
F_del_milp_t0,MS1d,0,5,10,10,2000,0.4,0.25,6,170.908
F_del_milp_t0,MS2d,0,1,10,10,2000,0.4,0.25,6,159.072
F_del_milp_t0,MS2d,0,5,10,10,2000,0.4,0.25,6,159.072
F_del_milp_t0,MS2d,0,3,10,10,2000,0.4,0.25,6,159.072
F_del_milp_t0,MS2d,0,9,10,10,2000,0.4,0.25,6,159.072
F_del_milp_t0,MS2d,0,7,10,10,2000,0.4,0.25,6,159.072
F_del_milp_t0,MS3d,0,3,10,10,2000,0.4,0.25,6,261.671
F_del_milp_t0,MS3d,0,1,10,10,2000,0.4,0.25,6,260.364
F_del_milp_t0,MS3d,0,7,10,10,2000,0.4,0.25,6,258.75
F_del_milp_t0,MS3d,0,9,10,10,2000,0.4,0.25,6,256.731
F_del_milp_t0,MS3d,0,5,10,10,2000,0.4,0.25,6,269.332
F_del_milp_t0,MS5d,0,3,10,10,2000,0.4,0.25,6,378.446
F_del_milp_t0,MS5d,0,5,10,10,2000,0.4,0.25,6,372.38
F_del_milp_t0,MS5d,0,1,10,10,2000,0.4,0.25,6,365.82
F_del_milp_t0,MS5d,0,7,10,10,2000,0.4,0.25,6,375.061
F_del_milp_t0,MS5d,0,9,10,10,2000,0.4,0.25,6,370.73
F_del_milp_t0,MS6d,0,1,10,10,2000,0.4,0.25,6,82.1867
F_del_milp_t0,MS7d,0,1,10,10,2000,0.4,0.25,6,191.42
F_del_milp_t0,MS7d,0,3,10,10,2000,0.4,0.25,6,189.017
F_del_milp_t0,MS6d,0,3,10,10,2000,0.4,0.25,6,82.1867
F_del_milp_t0,MS7d,0,5,10,10,2000,0.4,0.25,6,191.42
F_del_milp_t0,MS7d,0,7,10,10,2000,0.4,0.25,6,189.632
F_del_milp_t0,MS7d,0,9,10,10,2000,0.4,0.25,6,191.42
F_del_milp_t0,MS6d,0,5,10,10,2000,0.4,0.25,6,82.1867
F_del_milp_t0,MS6d,0,7,10,10,2000,0.4,0.25,6,82.1867
F_del_milp_t0,MS6d,0,9,10,10,2000,0.4,0.25,6,82.1867
F_del_milp_t0,MS8d,0,1,10,10,2000,0.4,0.25,6,241.819
F_del_milp_t0,MS4d,0,5,10,10,2000,0.4,0.25,6,583.106
F_del_milp_t0,MS4d,0,9,10,10,2000,0.4,0.25,6,583.66
F_del_milp_t0,MS4d,0,1,10,10,2000,0.4,0.25,6,580.342
F_del_milp_t0,MS4d,0,3,10,10,2000,0.4,0.25,6,582.115
F_del_milp_t0,MS4d,0,7,10,10,2000,0.4,0.25,6,585.115
F_del_milp_t0,MS8d,0,7,10,10,2000,0.4,0.25,6,241.243
F_del_milp_t0,MS8d,0,5,10,10,2000,0.4,0.25,6,241.819
F_del_milp_t0,MS8d,0,3,10,10,2000,0.4,0.25,6,239.942
F_del_milp_t0,MS11d,0,1,10,10,2000,0.4,0.25,6,111.068
F_del_milp_t0,MS10d,0,5,10,10,2000,0.4,0.25,6,195.115
F_del_milp_t0,MS8d,0,9,10,10,2000,0.4,0.25,6,241.819
F_del_milp_t0,MS11d,0,3,10,10,2000,0.4,0.25,6,111.848
F_del_milp_t0,MS10d,0,3,10,10,2000,0.4,0.25,6,186.975
F_del_milp_t0,MS11d,0,5,10,10,2000,0.4,0.25,6,114.228
F_del_milp_t0,MS11d,0,7,10,10,2000,0.4,0.25,6,111.068
F_del_milp_t0,MS11d,0,9,10,10,2000,0.4,0.25,6,113.092
F_del_milp_t0,MS12d,0,1,10,10,2000,0.4,0.25,6,80.1899
F_del_milp_t0,MS12d,0,5,10,10,2000,0.4,0.25,6,80.1899
F_del_milp_t0,MS10d,0,7,10,10,2000,0.4,0.25,6,191.054
F_del_milp_t0,MS12d,0,3,10,10,2000,0.4,0.25,6,80.1899
F_del_milp_t0,MS12d,0,7,10,10,2000,0.4,0.25,6,80.1899
F_del_milp_t0,MS12d,0,9,10,10,2000,0.4,0.25,6,88.4747
F_del_milp_t0,MS10d,0,1,10,10,2000,0.4,0.25,6,194.064
F_del_milp_t0,MS13d,0,5,10,10,2000,0.4,0.25,6,143.155
F_del_milp_t0,MS13d,0,1,10,10,2000,0.4,0.25,6,142.266
F_del_milp_t0,MS9d,0,3,10,10,2000,0.4,0.25,6,168.857
F_del_milp_t0,MS13d,0,3,10,10,2000,0.4,0.25,6,141.639
F_del_milp_t0,MS13d,0,9,10,10,2000,0.4,0.25,6,145.94
F_del_milp_t0,MS13d,0,7,10,10,2000,0.4,0.25,6,138.536
F_del_milp_t0,MS14d,0,5,10,10,2000,0.4,0.25,6,148.878
F_del_milp_t0,MS14d,0,1,10,10,2000,0.4,0.25,6,148.878
F_del_milp_t0,MS9d,0,1,10,10,2000,0.4,0.25,6,165.774
F_del_milp_t0,MS14d,0,3,10,10,2000,0.4,0.25,6,148.878
F_del_milp_t0,MS14d,0,7,10,10,2000,0.4,0.25,6,148.878
F_del_milp_t0,MS14d,0,9,10,10,2000,0.4,0.25,6,148.878
F_del_milp_t0,MS15d,0,3,10,10,2000,0.4,0.25,6,120.812
F_del_milp_t0,MS15d,0,1,10,10,2000,0.4,0.25,6,121.075
F_del_milp_t0,MS15d,0,5,10,10,2000,0.4,0.25,6,115.526
F_del_milp_t0,MS15d,0,7,10,10,2000,0.4,0.25,6,121.075
F_del_milp_t0,MS9d,0,7,10,10,2000,0.4,0.25,6,169.281
F_del_milp_t0,MS15d,0,9,10,10,2000,0.4,0.25,6,121.075
F_del_milp_t0,MS9d,0,9,10,10,2000,0.4,0.25,6,168.641
F_del_milp_t0,MS9d,0,5,10,10,2000,0.4,0.25,6,170.084
F_del_milp_t0,MS10d,0,9,10,10,2000,0.4,0.25,6,195.225
F_del_milp_t0,MS16d,0,3,10,10,2000,0.4,0.25,6,124.586
F_del_milp_t0,MS16d,0,1,10,10,2000,0.4,0.25,6,125.692
F_del_milp_t0,MS16d,0,9,10,10,2000,0.4,0.25,6,118.819
F_del_milp_t0,MS16d,0,7,10,10,2000,0.4,0.25,6,123.06
F_del_milp_t0,MS16d,0,5,10,10,2000,0.4,0.25,6,122.743
F_del_milp_t0,MS17d,0,7,10,10,2000,0.4,0.25,6,273.427
F_del_milp_t0,MS17d,0,5,10,10,2000,0.4,0.25,6,269.176
F_del_milp_t0,MS17d,0,1,10,10,2000,0.4,0.25,6,267.254
F_del_milp_t0,MS17d,0,3,10,10,2000,0.4,0.25,6,262.985
F_del_milp_t0,MS17d,0,9,10,10,2000,0.4,0.25,6,269.809
F_del_milp_t0,MS18d,0,3,10,10,2000,0.4,0.25,6,454.046
F_del_milp_t0,MS18d,0,7,10,10,2000,0.4,0.25,6,453.144
F_del_milp_t0,MS18d,0,1,10,10,2000,0.4,0.25,6,455.68
F_del_milp_t0,MS18d,0,5,10,10,2000,0.4,0.25,6,456.962
F_del_milp_t0,MS18d,0,9,10,10,2000,0.4,0.25,6,458.087
F_del_milp_t0,MS21d,0,1,10,10,2000,0.4,0.25,6,272.694
F_del_milp_t0,MS21d,0,3,10,10,2000,0.4,0.25,6,266.978
F_del_milp_t0,MS19d,0,1,10,10,2000,0.4,0.25,6,405.769
F_del_milp_t0,MS19d,0,3,10,10,2000,0.4,0.25,6,395.552
F_del_milp_t0,MS21d,0,9,10,10,2000,0.4,0.25,6,275.587
F_del_milp_t0,MS21d,0,5,10,10,2000,0.4,0.25,6,266.978
F_del_milp_t0,MS21d,0,7,10,10,2000,0.4,0.25,6,266.978
F_del_milp_t0,MS22d,0,1,10,10,2000,0.4,0.25,6,420.537
F_del_milp_t0,MS19d,0,5,10,10,2000,0.4,0.25,6,397.901
F_del_milp_t0,MS19d,0,9,10,10,2000,0.4,0.25,6,404.112
F_del_milp_t0,MS22d,0,3,10,10,2000,0.4,0.25,6,420.537
F_del_milp_t0,MS22d,0,7,10,10,2000,0.4,0.25,6,426.621
F_del_milp_t0,MS22d,0,5,10,10,2000,0.4,0.25,6,419.622
F_del_milp_t0,MS19d,0,7,10,10,2000,0.4,0.25,6,395.387
F_del_milp_t0,MS23d,0,3,10,10,2000,0.4,0.25,6,387.777
F_del_milp_t0,MS23d,0,1,10,10,2000,0.4,0.25,6,387.777
F_del_milp_t0,MS23d,0,5,10,10,2000,0.4,0.25,6,387.777
F_del_milp_t0,MS23d,0,7,10,10,2000,0.4,0.25,6,387.777
F_del_milp_t0,MS23d,0,9,10,10,2000,0.4,0.25,6,387.777
F_del_milp_t0,MS20d,0,1,10,10,2000,0.4,0.25,6,355.876
F_del_milp_t0,MS20d,0,3,10,10,2000,0.4,0.25,6,353.867
F_del_milp_t0,MS22d,0,9,10,10,2000,0.4,0.25,6,420.537
F_del_milp_t0,MS24d,0,1,10,10,2000,0.4,0.25,6,235.651
F_del_milp_t0,MS25d,0,1,10,10,2000,0.4,0.25,6,251.825
F_del_milp_t0,MS25d,0,3,10,10,2000,0.4,0.25,6,251.825
F_del_milp_t0,MS25d,0,5,10,10,2000,0.4,0.25,6,248.384
F_del_milp_t0,MS24d,0,3,10,10,2000,0.4,0.25,6,235.651
F_del_milp_t0,MS24d,0,5,10,10,2000,0.4,0.25,6,235.651
F_del_milp_t0,MS20d,0,5,10,10,2000,0.4,0.25,6,354.036
F_del_milp_t0,MS24d,0,7,10,10,2000,0.4,0.25,6,235.651
F_del_milp_t0,MS25d,0,7,10,10,2000,0.4,0.25,6,248.44
F_del_milp_t0,MS24d,0,9,10,10,2000,0.4,0.25,6,232.785
F_del_milp_t0,MS25d,0,9,10,10,2000,0.4,0.25,6,253.773
F_del_milp_t0,MS20d,0,7,10,10,2000,0.4,0.25,6,360.407
F_del_milp_t0,MS20d,0,9,10,10,2000,0.4,0.25,6,360.348
F_del_milp_t0,MS26d,0,5,10,10,2000,0.4,0.25,6,387.51
F_del_milp_t0,MS26d,0,1,10,10,2000,0.4,0.25,6,386.926
F_del_milp_t0,MS27d,0,7,10,10,2000,0.4,0.25,6,351.041
F_del_milp_t0,MS27d,0,1,10,10,2000,0.4,0.25,6,356.322
F_del_milp_t0,MS26d,0,3,10,10,2000,0.4,0.25,6,380.317
F_del_milp_t0,MS27d,0,9,10,10,2000,0.4,0.25,6,356.002
F_del_milp_t0,MS27d,0,3,10,10,2000,0.4,0.25,6,364.683
F_del_milp_t0,MS27d,0,5,10,10,2000,0.4,0.25,6,343.532
F_del_milp_t0,MS26d,0,7,10,10,2000,0.4,0.25,6,396.564
F_del_milp_t0,MS26d,0,9,10,10,2000,0.4,0.25,6,395.248
F_del_milp_t0,MS30d,0,3,10,10,2000,0.4,0.25,6,177.319
F_del_milp_t0,MS30d,0,1,10,10,2000,0.4,0.25,6,173.834
F_del_milp_t0,MS30d,0,5,10,10,2000,0.4,0.25,6,175.127
F_del_milp_t0,MS30d,0,7,10,10,2000,0.4,0.25,6,176.792
F_del_milp_t0,MS31d,0,1,10,10,2000,0.4,0.25,6,130.227
F_del_milp_t0,MS31d,0,3,10,10,2000,0.4,0.25,6,128.067
F_del_milp_t0,MS29d,0,1,10,10,2000,0.4,0.25,6,414.917
F_del_milp_t0,MS29d,0,3,10,10,2000,0.4,0.25,6,416.004
F_del_milp_t0,MS29d,0,9,10,10,2000,0.4,0.25,6,405.256
F_del_milp_t0,MS29d,0,7,10,10,2000,0.4,0.25,6,412.596
F_del_milp_t0,MS29d,0,5,10,10,2000,0.4,0.25,6,411.158
F_del_milp_t0,MS32d,0,3,10,10,2000,0.4,0.25,6,101.339
F_del_milp_t0,MS30d,0,9,10,10,2000,0.4,0.25,6,182.06
F_del_milp_t0,MS31d,0,5,10,10,2000,0.4,0.25,6,127.342
F_del_milp_t0,MS32d,0,1,10,10,2000,0.4,0.25,6,101.339
F_del_milp_t0,MS32d,0,5,10,10,2000,0.4,0.25,6,101.339
F_del_milp_t0,MS32d,0,9,10,10,2000,0.4,0.25,6,101.339
F_del_milp_t0,MS32d,0,7,10,10,2000,0.4,0.25,6,101.339
F_del_milp_t0,MS31d,0,7,10,10,2000,0.4,0.25,6,124.067
F_del_milp_t0,MS31d,0,9,10,10,2000,0.4,0.25,6,127.528
F_del_milp_t0,MS33d,0,3,10,10,2000,0.4,0.25,6,99.1312
F_del_milp_t0,MS34d,0,3,10,10,2000,0.4,0.25,6,101.74
F_del_milp_t0,MS34d,0,1,10,10,2000,0.4,0.25,6,105.649
F_del_milp_t0,MS33d,0,7,10,10,2000,0.4,0.25,6,99.1312
F_del_milp_t0,MS33d,0,5,10,10,2000,0.4,0.25,6,99.1312
F_del_milp_t0,MS33d,0,9,10,10,2000,0.4,0.25,6,99.1312
F_del_milp_t0,MS33d,0,1,10,10,2000,0.4,0.25,6,99.1312
F_del_milp_t0,MS28d,0,1,10,10,2000,0.4,0.25,6,399.026
F_del_milp_t0,MS28d,0,3,10,10,2000,0.4,0.25,6,408.226
F_del_milp_t0,MS28d,0,7,10,10,2000,0.4,0.25,6,414.201
F_del_milp_t0,MS34d,0,7,10,10,2000,0.4,0.25,6,103.678
F_del_milp_t0,MS34d,0,9,10,10,2000,0.4,0.25,6,105.649
F_del_milp_t0,MS34d,0,5,10,10,2000,0.4,0.25,6,102.907
F_del_milp_t0,MS28d,0,5,10,10,2000,0.4,0.25,6,403.597
F_del_milp_t0,MS28d,0,9,10,10,2000,0.4,0.25,6,406.714
F_del_milp_t0,MS37d,0,1,10,10,2000,0.4,0.25,6,147.937
F_del_milp_t0,MS36d,0,5,10,10,2000,0.4,0.25,6,153.544
F_del_milp_t0,MS36d,0,1,10,10,2000,0.4,0.25,6,160.362
F_del_milp_t0,MS37d,0,5,10,10,2000,0.4,0.25,6,150.045
F_del_milp_t0,MS36d,0,3,10,10,2000,0.4,0.25,6,160.144
F_del_milp_t0,MS37d,0,7,10,10,2000,0.4,0.25,6,149.458
F_del_milp_t0,MS36d,0,9,10,10,2000,0.4,0.25,6,162.201
F_del_milp_t0,MS36d,0,7,10,10,2000,0.4,0.25,6,160.574
F_del_milp_t0,MS38d,0,1,10,10,2000,0.4,0.25,6,175.487
F_del_milp_t0,MS38d,0,7,10,10,2000,0.4,0.25,6,174.914
F_del_milp_t0,MS38d,0,5,10,10,2000,0.4,0.25,6,176.039
F_del_milp_t0,MS38d,0,3,10,10,2000,0.4,0.25,6,180.792
F_del_milp_t0,MS38d,0,9,10,10,2000,0.4,0.25,6,176.692
F_del_milp_t0,MS37d,0,9,10,10,2000,0.4,0.25,6,147.22
F_del_milp_t0,MS37d,0,3,10,10,2000,0.4,0.25,6,150.017
F_del_milp_t0,MS39d,0,3,10,10,2000,0.4,0.25,6,221.274
F_del_milp_t0,MS39d,0,1,10,10,2000,0.4,0.25,6,227.175
F_del_milp_t0,MS39d,0,5,10,10,2000,0.4,0.25,6,223.168
F_del_milp_t0,MS39d,0,7,10,10,2000,0.4,0.25,6,224.484
F_del_milp_t0,MS39d,0,9,10,10,2000,0.4,0.25,6,227.175
F_del_milp_t0,MS40d,0,3,10,10,2000,0.4,0.25,6,269.725
F_del_milp_t0,MS40d,0,1,10,10,2000,0.4,0.25,6,262.967
F_del_milp_t0,MS40d,0,7,10,10,2000,0.4,0.25,6,264.273
F_del_milp_t0,MS40d,0,5,10,10,2000,0.4,0.25,6,261.551
F_del_milp_t0,MS40d,0,9,10,10,2000,0.4,0.25,6,258.893
F_del_milp_t0,MS35d,0,9,10,10,2000,0.4,0.25,6,121.864
F_del_milp_t0,MS41d,0,3,10,10,2000,0.4,0.25,6,273.684
F_del_milp_t0,MS41d,0,1,10,10,2000,0.4,0.25,6,277.79
F_del_milp_t0,MS41d,0,5,10,10,2000,0.4,0.25,6,280.982
F_del_milp_t0,MS41d,0,7,10,10,2000,0.4,0.25,6,279.654
F_del_milp_t0,MS41d,0,9,10,10,2000,0.4,0.25,6,288.637
F_del_milp_t0,MS35d,0,5,10,10,2000,0.4,0.25,6,116.072
F_del_milp_t0,MS42d,0,1,10,10,2000,0.4,0.25,6,392.977
F_del_milp_t0,MS42d,0,3,10,10,2000,0.4,0.25,6,390.02
F_del_rand_t0,MS1d,0,1,10,11,2000,0.4,0.25,6,176.953
F_del_rand_t0,MS1d,0,3,10,11,2000,0.4,0.25,6,170.908
F_del_rand_t0,MS1d,0,5,10,11,2000,0.4,0.25,6,176.964
F_del_rand_t0,MS1d,0,7,10,11,2000,0.4,0.25,6,177.528
F_del_rand_t0,MS1d,0,9,10,11,2000,0.4,0.25,6,170.908
F_del_rand_t0,MS2d,0,1,10,11,2000,0.4,0.25,6,171.397
F_del_rand_t0,MS2d,0,3,10,11,2000,0.4,0.25,6,159.288
F_del_rand_t0,MS2d,0,5,10,11,2000,0.4,0.25,6,170.86
F_del_rand_t0,MS2d,0,7,10,11,2000,0.4,0.25,6,170.567
F_del_rand_t0,MS2d,0,9,10,11,2000,0.4,0.25,6,164.519
F_del_rand_t0,MS3d,0,1,10,11,2000,0.4,0.25,6,282.378
F_del_rand_t0,MS3d,0,3,10,11,2000,0.4,0.25,6,272.88
F_del_milp_t0,MS43d,0,1,10,10,2000,0.4,0.25,6,408.853
F_del_rand_t0,MS3d,0,5,10,11,2000,0.4,0.25,6,265.277
F_del_milp_t0,MS43d,0,3,10,10,2000,0.4,0.25,6,406.087
F_del_rand_t0,MS3d,0,9,10,11,2000,0.4,0.25,6,258.605
F_del_rand_t0,MS3d,0,7,10,11,2000,0.4,0.25,6,271.435
F_del_milp_t0,MS35d,0,1,10,10,2000,0.4,0.25,6,122.703
F_del_milp_t0,MS43d,0,5,10,10,2000,0.4,0.25,6,405.35
F_del_milp_t0,MS35d,0,7,10,10,2000,0.4,0.25,6,119.81
F_del_rand_t0,MS5d,0,1,10,11,2000,0.4,0.25,6,398.29
F_del_rand_t0,MS5d,0,3,10,11,2000,0.4,0.25,6,393.508
F_del_milp_t0,MS43d,0,7,10,10,2000,0.4,0.25,6,405.109
F_del_milp_t0,MS43d,0,9,10,10,2000,0.4,0.25,6,415.389
F_del_milp_t0,MS42d,0,5,10,10,2000,0.4,0.25,6,394.103
F_del_milp_t0,MS42d,0,9,10,10,2000,0.4,0.25,6,381.569
F_del_rand_t0,MS5d,0,5,10,11,2000,0.4,0.25,6,380.541
F_del_rand_t0,MS5d,0,7,10,11,2000,0.4,0.25,6,374.007
F_del_rand_t0,MS5d,0,9,10,11,2000,0.4,0.25,6,385.495
F_del_milp_t0,MS42d,0,7,10,10,2000,0.4,0.25,6,391.194
F_del_rand_t0,MS7d,0,1,10,11,2000,0.4,0.25,6,189.018
F_del_rand_t0,MS7d,0,3,10,11,2000,0.4,0.25,6,191.494
F_del_rand_t0,MS7d,0,5,10,11,2000,0.4,0.25,6,191.42
F_del_rand_t0,MS7d,0,7,10,11,2000,0.4,0.25,6,193.114
F_del_rand_t0,MS7d,0,9,10,11,2000,0.4,0.25,6,190.269
F_del_rand_t0,MS4d,0,3,10,11,2000,0.4,0.25,6,537.799
F_del_rand_t0,MS8d,0,1,10,11,2000,0.4,0.25,6,253.14
F_del_rand_t0,MS8d,0,3,10,11,2000,0.4,0.25,6,257.635
F_del_rand_t0,MS4d,0,5,10,11,2000,0.4,0.25,6,614.562
F_del_rand_t0,MS4d,0,1,10,11,2000,0.4,0.25,6,614.905
F_del_rand_t0,MS4d,0,7,10,11,2000,0.4,0.25,6,594.393
F_del_rand_t0,MS8d,0,5,10,11,2000,0.4,0.25,6,258.281
F_del_rand_t0,MS8d,0,7,10,11,2000,0.4,0.25,6,261.822
F_del_rand_t0,MS8d,0,9,10,11,2000,0.4,0.25,6,267.554
F_del_rand_t0,MS4d,0,9,10,11,2000,0.4,0.25,6,587.194
F_del_rand_t0,MS10d,0,1,10,11,2000,0.4,0.25,6,210.228
F_del_rand_t0,MS10d,0,3,10,11,2000,0.4,0.25,6,195.827
F_del_rand_t0,MS10d,0,5,10,11,2000,0.4,0.25,6,196.603
F_del_rand_t0,MS10d,0,7,10,11,2000,0.4,0.25,6,213.997
F_del_rand_t0,MS10d,0,9,10,11,2000,0.4,0.25,6,207.66
F_del_rand_t0,MS6d,0,1,10,11,2000,0.4,0.25,6,82.1867
F_del_rand_t0,MS11d,0,1,10,11,2000,0.4,0.25,6,123.942
F_del_rand_t0,MS11d,0,3,10,11,2000,0.4,0.25,6,134.261
F_del_rand_t0,MS11d,0,5,10,11,2000,0.4,0.25,6,129.41
F_del_rand_t0,MS11d,0,7,10,11,2000,0.4,0.25,6,134.097
F_del_rand_t0,MS11d,0,9,10,11,2000,0.4,0.25,6,137.824
F_del_rand_t0,MS12d,0,1,10,11,2000,0.4,0.25,6,97.3317
F_del_rand_t0,MS12d,0,3,10,11,2000,0.4,0.25,6,94.7102
F_del_rand_t0,MS12d,0,5,10,11,2000,0.4,0.25,6,90.454
F_del_rand_t0,MS12d,0,7,10,11,2000,0.4,0.25,6,88.4622
F_del_rand_t0,MS12d,0,9,10,11,2000,0.4,0.25,6,94.2742
F_del_rand_t0,MS6d,0,3,10,11,2000,0.4,0.25,6,82.1867
F_del_rand_t0,MS13d,0,1,10,11,2000,0.4,0.25,6,153.925
F_del_rand_t0,MS13d,0,3,10,11,2000,0.4,0.25,6,156.997
F_del_rand_t0,MS6d,0,5,10,11,2000,0.4,0.25,6,82.1867
F_del_rand_t0,MS13d,0,5,10,11,2000,0.4,0.25,6,160.125
F_del_rand_t0,MS6d,0,7,10,11,2000,0.4,0.25,6,82.1867
F_del_rand_t0,MS13d,0,7,10,11,2000,0.4,0.25,6,158.178
